rxn,smiles,ea
MR_234245_1,[C@:1]([C:2]([H:13])([H:14])[H:15])(/[C:4](=[C:5](/[C:3]([H:16])([H:17])[H:18])[H:12])[O:8][H:10])([O:6][O:7][H:9])[H:11]>>[C:1](\[C:2]([H:13])([H:14])[H:15])(=[C:4](\[C@@:5]([C:3]([H:16])([H:17])[H:18])([O:6][O:7][H:9])[H:12])[O:8][H:10])[H:11],48.05896999997387
MR_234246_0,[C:1](\[C:2]([H:13])([H:14])[H:15])(=[C:4](\[C:5]([C:3]([H:16])([H:17])[H:18])([O:6][O:7][H:9])[H:12])[O:8][H:10])[H:11]>>[C:1]1([C:2]([H:13])([H:14])[H:15])([H:11])[C:4]([O:6][O:7][H:9])([O:8][H:10])[C:5]1([C:3]([H:16])([H:17])[H:18])[H:12],63.470997499977386
MR_234398_0,[C@:1]([C:2]([C:4]([H:16])([H:17])[H:18])([H:11])[H:12])([C:3]([H:13])([H:14])[H:15])([O:6][N:5]([H:9])[H:10])[O:7][H:8]>>[C@:1]([C:3]([H:13])([H:14])[H:15])([N:5]([H:9])[H:10])([O:6][C:2]([C:4]([H:16])([H:17])[H:18])([H:11])[H:12])[O:7][H:8],72.97573999998562
MR_234409_1,[C:1]1([C:3]([H:13])([H:14])[H:15])([O:7][N:4]([H:9])[H:10])[C:2]([N:5]([H:11])[H:12])([H:8])[O:6]1>>[C:1]([C:2]([N:5]([H:11])[H:12])([O:7][N:4]([H:9])[H:10])[H:8])([C:3]([H:13])([H:14])[H:15])=[O:6],16.018192500006876
MR_234447_1,[C:1]1([O:8][H:9])([H:10])[C:2]([C:4]([C:3]([C:5]([H:17])([H:18])[H:19])([N:6]([H:13])[H:14])[H:12])([H:15])[H:16])([H:11])[O:7]1>>[C@:1]1([O:8][H:9])([H:10])[C:2]([C:4]([C@:3]([C:5]([H:17])([H:18])[H:19])([N:6]([H:13])[H:14])[H:12])([H:15])[H:16])([H:11])[O:7]1,62.06790749998859
MR_234474_1,[C:1](/[C:7](=[C:6]([C:3](=[C:2](/[N:4]([H:10])[H:11])[O:8][H:9])\[N:5]([H:12])[H:13])/[H:14])[H:15])([H:16])([H:17])[H:18]>>[C:1]([C@@:7]1([H:15])[C@@:2]([N:4]([H:10])[H:11])([O:8][H:9])[C:3]([N:5]([H:12])[H:13])=[C:6]1[H:14])([H:16])([H:17])[H:18],43.645134999988926
MR_234485_1,[C:1]([N:2](/[C:3](=[N:5]\[H:7])[H:9])/[C:4](=[N:6]/[H:8])[H:10])([H:11])([H:12])[H:13]>>[C:1](/[N:2]=[C:3](/[N:5](/[C:4](=[N:6]/[H:8])[H:10])[H:7])[H:9])([H:11])([H:12])[H:13],52.63407250001535
MR_234486_1,[C:1](/[N:2]=[C:3](\[N:5](/[C:4](=[N:6]/[H:8])[H:10])[H:7])[H:9])([H:11])([H:12])[H:13]>>[C:1]([N:2](/[C:3](=[N:5]/[H:7])[H:9])/[C:4](=[N:6]/[H:8])[H:10])([H:11])([H:12])[H:13],51.10297249999306
MR_234524_2,[C:1]([C:3]([O:7][H:10])=[O:9])([N:4]([H:12])[H:13])([N:5]([H:11])[H:14])/[N:8]=[C:6](\[C:2]([H:16])([H:17])[H:18])[H:15]>>[C:1]1([N:4]([H:12])[H:13])([N:5]([H:11])[H:14])[C@:6]([C:2]([H:16])([H:17])[H:18])([H:15])[N:8]1[C:3]([O:7][H:10])=[O:9],45.30424500000905
MR_234546_0,[C:1]([C:4]([C:2]([H:14])([H:15])[H:16])=[C:3]([N:5]([H:8])[H:9])[C:6](=[O:7])[H:10])([H:11])([H:12])[H:13]>>[C:1]([C:4]1([C:2]([H:14])([H:15])[H:16])[C:3]([N:5]([H:8])[H:9])=[C:6]([H:10])[O:7]1)([H:11])([H:12])[H:13],54.872364999999945
MR_234617_0,[C:1]([C:2]([H:13])([H:14])[H:15])([N:7]([C:3](=[O:5])[O:6][H:8])[N:4]([H:9])[H:10])([H:11])[H:12]>>[C:1]([C:2]([H:13])([H:14])[H:15])([O:5]/[C:3]([O:6][H:8])=[N:7]/[N:4]([H:9])[H:10])([H:11])[H:12],73.02719499996272
MR_234721_0,[C:1]([C:2]([O:6][H:10])([O:7][H:11])[H:12])([N:3]([H:13])[H:14])([O:4][H:8])[O:5][H:9]>>[C:1]([C:2]([O:5][H:9])([O:6][H:10])[H:12])([N:3]([H:13])[H:14])([O:4][H:8])[O:7][H:11],66.72897749999137
MR_234724_0,[C:1]([C:2]([H:14])([H:15])[H:16])([N:3]([C:4]([N:5]([H:12])[H:13])=[O:8])[H:11])([O:6][H:9])[O:7][H:10]>>[C:1]([C:2]([H:14])([H:15])[H:16])([N:3]([C:4]([N:5]([H:12])[H:13])([O:7][H:10])[O:8][H:9])[H:11])=[O:6],45.10030750002457
MR_234805_1,[C:1](/[C:4]([C:5]([C:2]([H:14])([H:15])[H:16])([C:3]([H:17])([H:18])[H:19])[N:9]([H:11])[H:13])=[N:8]/[H:12])(=[O:6])[O:7][H:10]>>[C:1]([C:2]([H:14])([H:15])[H:16])([C:4](/[C:5]([C:3]([H:17])([H:18])[H:19])=[N:9]/[H:13])=[N:8]/[H:12])([O:6][H:11])[O:7][H:10],66.14540250000232
MR_234866_0,[N:1]([C:2]([N:4]([H:9])[H:10])=[C:5]([H:11])[H:12])([N:3]([H:7])[H:8])[H:6]>>[N:1](=[C:2](\[N:4]([H:9])[H:10])[C:5]([N:3]([H:7])[H:8])([H:11])[H:12])\[H:6],66.98562500000328
MR_234899_2,[C:1]([C:2]([H:14])([H:15])[H:16])([C:4]([O:7][H:10])=[O:9])(/[C:5](=[C:6](\[C:3]([H:17])([H:18])[H:19])[H:13])[O:8][H:11])[H:12]>>[C:1](\[C:2]([H:14])([H:15])[H:16])(=[C:5](\[C:6]([C:3]([H:17])([H:18])[H:19])([C:4]([O:7][H:10])=[O:9])[H:13])[O:8][H:11])[H:12],70.11810500003094
MR_234957_1,[C:1]([C:5]([N:3]([N:2](/[C:4](=[C:7](\[N:6]([H:13])[H:14])[H:15])[O:8][H:10])[H:11])[H:12])=[O:9])([H:16])([H:17])[H:18]>>[C:1]([C:5]([C@:7]([C:4]1([O:8][H:10])[N:2]([H:11])[N:3]1[H:12])([N:6]([H:13])[H:14])[H:15])=[O:9])([H:16])([H:17])[H:18],64.42605250002728
MR_23495_1,[C@@:1]([C:3]([H:16])([H:17])[H:18])(/[C:4]([C:2]([H:13])([H:14])[H:15])=[N:7]/[N:5]([H:9])[H:10])([N:6]([H:11])[H:12])[H:8]>>[C:1](\[C:3]([H:16])([H:17])[H:18])(=[C:4](/[C:2]([H:13])([H:14])[H:15])[N:7]([N:5]([H:9])[H:10])[H:8])[N:6]([H:11])[H:12],67.5309224999998
MR_23495_2,[C:1]([C:3]([H:16])([H:17])[H:18])(/[C:4]([C:2]([H:13])([H:14])[H:15])=[N:7]/[N:5]([H:9])[H:10])([N:6]([H:11])[H:12])[H:8]>>[C:1](\[C:3]([H:16])([H:17])[H:18])(=[C:4](\[C:2]([H:13])([H:14])[H:15])[N:7]([N:5]([H:9])[H:10])[H:8])[N:6]([H:11])[H:12],71.61532000003177
MR_234965_0,[C:1](=[C:4]([C:5]([C:2]([H:12])([H:14])[H:15])([C:3]([H:13])([H:16])[H:17])[O:7][H:9])[O:6][H:8])([H:10])[H:11]>>[C:1]([C:4](=[C:5]([C:2]([H:12])([H:14])[H:15])[C:3]([H:13])([H:16])[H:17])[O:6][H:8])([O:7][H:9])([H:10])[H:11],68.22054500000647
MR_234974_0,[C:1](/[C:6](=[C:2]([C:4](=[C:5](/[N:3]([H:9])[H:10])[H:12])/[H:11])\[O:7][H:8])[H:13])([H:14])([H:15])[H:16]>>[C:1]([C:6]1([H:13])[C:2]([O:7][H:8])=[C:4]([H:11])[C:5]1([N:3]([H:9])[H:10])[H:12])([H:14])([H:15])[H:16],36.90013750000418
MR_234993_0,[C:1]1([H:8])([H:9])[C:2]([O:4][H:7])=[C:3]([H:10])[N:6]=[N:5]1>>[C:1]1([H:8])([H:9])[C:2]2([O:4][H:7])[C:3]([H:10])=[N:6][N:5]12,66.60787000004746
MR_235013_1,[C:1]([C:2]([H:11])([H:12])[H:13])([C:3]([H:14])([H:15])[H:16])([C:5]([O:7][H:10])=[O:8])[C:6]([C:4]([H:17])([H:18])[H:19])=[O:9]>>[C:1]([C:2]([H:11])([H:12])[H:13])([C:3]([H:14])([H:15])[H:16])=[C:6]([C:4]([H:17])([H:18])[H:19])[O:9][C:5]([O:7][H:10])=[O:8],64.52394250002982
MR_235028_0,[C:1]([N:3]([C:4](/[C:5]([C:2]([H:14])([H:15])[H:16])=[N:7]/[H:10])=[O:8])[O:6][H:9])([H:11])([H:12])[H:13]>>[C:1]([C:4]([N:3](/[C:5]([C:2]([H:14])([H:15])[H:16])=[N:7]/[H:10])[O:6][H:9])=[O:8])([H:11])([H:12])[H:13],52.81730249998077
MR_235173_1,[C:1]1([O:6][H:9])([O:7][H:10])[C:2]([H:13])([H:14])[N:4]([H:12])[C:5](=[O:8])[N:3]1[H:11]>>[C:1]([C:2]([N:4](/[C:5](=[N:3]/[H:11])[O:8][H:10])[H:12])([H:13])[H:14])([O:6][H:9])=[O:7],59.19144749997443
MR_235228_0,[C:1]([N:2](/[C:6](=[N:8]\[H:14])[H:17])[H:9])(/[C:3]([N:4]([H:10])[H:11])=[C:7](/[N:5]([H:12])[H:13])[H:18])([H:15])[H:16]>>[C:1]1([H:15])([H:16])[N:2]([H:9])[C:3]1([N:4]([H:10])[H:11])[C:7]([N:5]([H:12])[H:13])(/[C:6](=[N:8]\[H:14])[H:17])[H:18],66.85071250000505
MR_235247_1,[C:1]([C:5](/[C:4]([N:7]([H:10])[H:11])=[C:9](/[N:8]([H:12])[H:13])[H:14])=[C:6]([C:2]([H:18])([H:19])[H:23])[C:3]([H:20])([H:21])[H:22])([H:15])([H:16])[H:17]>>[C:1]([C:5]1=[C:4]([N:7]([H:10])[H:11])[C:9]([N:8]([H:12])[H:13])([H:14])[C:6]1([C:2]([H:18])([H:19])[H:23])[C:3]([H:20])([H:21])[H:22])([H:15])([H:16])[H:17],32.35452749995957
MR_235289_0,[C:1]([C:3]([H:14])([H:15])[H:16])([C:4]([H:17])([H:18])[H:19])([N:5]([O:7][H:9])[O:8][H:10])[O:6][C:2]([H:11])([H:12])[H:13]>>[C:1]([C:3]([H:14])([H:15])[H:16])([C:4]([H:17])([H:18])[H:19])([N:5]([O:6][C:2]([H:11])([H:12])[H:13])[O:7][H:9])[O:8][H:10],61.81816250001276
MR_235289_1,[C:1]([C:3]([H:14])([H:15])[H:16])([C:4]([H:17])([H:18])[H:19])([N:5]([O:7][H:9])[O:8][H:10])[O:6][C:2]([H:11])([H:12])[H:13]>>[C:1]([C:3]([H:14])([H:15])[H:16])([C:4]([H:17])([H:18])[H:19])([N:5]([O:6][C:2]([H:11])([H:12])[H:13])[O:7][H:9])[O:8][H:10],63.36244000000178
MR_235306_0,[C:1]([C:2](=[C:4]([H:9])[H:10])[H:6])(=[C:3]([H:7])[H:8])[H:5]>>[C:1]1([H:5])=[C:2]([H:6])[C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],48.248474999994784
MR_23547_1,[C:1]([N:5]([C:2]([H:10])([H:11])[H:15])[C:3]([H:12])([H:13])[H:14])([C:6]([C:4]([H:16])([H:17])[H:18])=[C:7]([H:19])[H:20])([H:8])[H:9]>>[C:1](=[C:6]([C:4]([H:16])([H:17])[H:18])[C:7]([N:5]([C:2]([H:10])([H:11])[H:15])[C:3]([H:12])([H:13])[H:14])([H:19])[H:20])([H:8])[H:9],72.87847749994583
MR_235496_0,[N:1](/[C:2]([N:4]([H:11])[H:12])=[N:6]/[N:3]([H:9])[H:10])([C:5](=[O:7])[H:13])[H:8]>>[N:1](=[C:2](\[N:4]([H:11])[H:12])[N:6]([N:3]([H:9])[H:10])[C:5](=[O:7])[H:13])\[H:8],39.1497250000316
MR_235683_0,[C:1]([N:3](/[C:5](=[N:7]\[H:9])[H:10])[O:6][C:4]([C:2]([H:14])([H:15])[H:16])=[O:8])([H:11])([H:12])[H:13]>>[C:1]([N:3]1[C@@:4]([C:2]([H:14])([H:15])[H:16])([O:8]/[C:5](=[N:7]\[H:9])[H:10])[O:6]1)([H:11])([H:12])[H:13],68.27074499998673
MR_235782_0,[C:1]([C:4]([C:2]([H:12])([H:13])[H:14])/[N:6]=[C:3](/[O:5][H:8])[N:7][H:9])([H:10])([H:11])[H:15]>>[C:1]([C:4]1([C:2]([H:12])([H:13])[H:14])[N:6]=[C:3]([O:5][H:8])[N:7]1[H:9])([H:10])([H:11])[H:15],36.91205999997408
MR_235782_1,[C:1]([C:4]([C:2]([H:12])([H:13])[H:14])/[N:6]=[C:3](\[O:5][H:8])[N:7][H:9])([H:10])([H:11])[H:15]>>[C:1]([C:4]1([C:2]([H:12])([H:13])[H:14])[N:6]=[C:3]([O:5][H:8])[N:7]1[H:9])([H:10])([H:11])[H:15],39.67807999998172
MR_235782_2,[C:1]([C:4]([C:2]([H:12])([H:13])[H:14])/[N:6]=[C:3](\[O:5][H:8])[N:7][H:9])([H:10])([H:11])[H:15]>>[C:1]([C:4]1([C:2]([H:12])([H:13])[H:14])[N:6]=[C:3]([O:5][H:8])[N:7]1[H:9])([H:10])([H:11])[H:15],48.428567499968125
MR_235798_1,[C:1]([C:2]([H:14])([H:15])[H:16])([C:4](=[O:8])[H:12])([O:6][H:9])/[N:7]=[C:5](\[N:3]([H:10])[H:11])[H:13]>>[C:1](\[C:2]([H:14])([H:15])[H:16])([O:6][H:9])=[N:7]\[C:5]([N:3]([H:10])[H:11])([C:4](=[O:8])[H:12])[H:13],73.22172000000663
MR_235805_0,[C:1]([C:2]([H:13])([H:14])[H:15])([N:4]([H:10])[H:11])([C:5](=[O:7])[H:12])[O:6][N:3]([H:8])[H:9]>>[C:1]1([C:2]([H:13])([H:14])[H:15])([N:4]([H:10])[H:11])[C:5]([O:6][N:3]([H:8])[H:9])([H:12])[O:7]1,30.732439999988657
MR_235805_1,[C@:1]([C:2]([H:13])([H:14])[H:15])([N:4]([H:10])[H:11])([C:5](=[O:7])[H:12])[O:6][N:3]([H:8])[H:9]>>[C@:1]1([C:2]([H:13])([H:14])[H:15])([N:4]([H:10])[H:11])[C@:5]([O:6][N:3]([H:8])[H:9])([H:12])[O:7]1,27.564819999996217
MR_235805_2,[C:1](\[C:2]([H:13])([H:14])[H:15])(=[N:4]\[H:11])[C:5]([O:6][N:3]([H:8])[H:9])([O:7][H:10])[H:12]>>[C:1]([C:2]([H:13])([H:14])[H:15])([N:4]([H:10])[H:11])([C:5](=[O:7])[H:12])[O:6][N:3]([H:8])[H:9],23.246992500018564
MR_23581_1,[C:1]([N:4]([C:2]([H:12])([H:13])[H:14])[C:6](=[O:8])[H:9])([C:5]([C:3]([H:15])([H:16])[H:17])=[C:7]([H:18])[H:19])([H:10])[H:11]>>[C:1]1([H:10])([H:11])[N:4]([C:2]([H:12])([H:13])[H:14])[C:5]1([C:3]([H:15])([H:16])[H:17])[C:7]([C:6](=[O:8])[H:9])([H:18])[H:19],70.35341750000754
MR_235835_0,[C:1]([C:3]([H:15])([H:16])[H:17])([C:4]([H:18])([H:19])[H:20])([C:5]([C:2]([N:7]([H:11])[H:12])([H:13])[H:14])=[C:8]([H:21])[H:22])[N:6]([H:9])[H:10]>>[C:1]([C:3]([H:15])([H:16])[H:17])([C:4]([H:18])([H:19])[H:20])([C:5]1([H:14])[C:2]([N:7]([H:11])[H:12])([H:13])[C:8]1([H:21])[H:22])[N:6]([H:9])[H:10],63.51429499997508
MR_235925_0,[C:1]1([H:5])([H:6])[C:2]([H:8])([H:9])[C:3]([H:7])[N:4]1>>[C:1]([N:4][C:3](=[C:2]([H:8])[H:9])[H:7])([H:5])[H:6],32.6262350000048
MR_235970_1,[C:1]([N:4]([C:2]([H:16])([H:17])[H:18])[C:5]1([C:3]([H:20])([H:21])[H:22])[C:7]2([H:12])[C:6]([O:9][H:10])([H:11])[C:8]12[H:13])([H:14])([H:15])[H:19]>>[C:1]([N:4]([C:2]([H:16])([H:17])[H:18])/[C:5]([C:3]([H:20])([H:21])[H:22])=[C:7]([C:8](=[C:6](/[O:9][H:10])[H:11])\[H:13])/[H:12])([H:14])([H:15])[H:19],57.89189500000958
MR_235989_0,[C:1](/[C:5]([C:3]([H:17])([H:18])[H:19])=[C:4](\[C:2]([H:14])([H:15])[H:16])[N:6]([H:9])[H:10])([C:7](=[O:8])[H:11])([H:12])[H:13]>>[C:1]1([H:12])([H:13])[C:5]([C:3]([H:17])([H:18])[H:19])([C:4]([C:2]([H:14])([H:15])[H:16])([N:6]([H:9])[H:10])[H:11])[C:7]1=[O:8],69.47742749997204
MR_236031_0,[C:1](/[C:3]([C:4]([C:2]([H:13])([H:14])[H:15])=[C:6]([H:16])[H:17])=[C:5](\[O:7][H:8])[H:9])([H:10])([H:11])[H:12]>>[C:1]([C:3]1=[C:4]([C:2]([H:13])([H:14])[H:15])[C:6]([H:16])([H:17])[C:5]1([O:7][H:8])[H:9])([H:10])([H:11])[H:12],34.45477000004303
MR_236031_2,[C:1](/[C:3]([C:4]([C:2]([H:13])([H:14])[H:15])=[C:6]([H:16])[H:17])=[C:5](\[O:7][H:8])[H:9])([H:10])([H:11])[H:12]>>[C:1]([C:3]1=[C:4]([C:2]([H:13])([H:14])[H:15])[C:6]([H:16])([H:17])[C:5]1([O:7][H:8])[H:9])([H:10])([H:11])[H:12],35.239772500022895
MR_236225_2,[C:1]([C:2](=[O:6])[H:10])([O:3][H:7])([O:4][H:8])[O:5][H:9]>>[C:1]([C:2]([O:5][H:9])([O:6][H:7])[H:10])(=[O:3])[O:4][H:8],32.37774499997229
MR_236238_0,[C:1](/[N:6]=[N:5]/[N:2]([C:3]([O:4][H:8])=[O:7])[H:9])([H:10])([H:11])[H:12]>>[C:1]([N:6]([C:3]([O:4][H:8])=[O:7])/[N:5]=[N:2]\[H:9])([H:10])([H:11])[H:12],41.14517499998726
MR_236252_0,[C:1]([C:3]([H:16])([H:17])[H:18])([N:5]([N:6]([H:9])[H:10])/[N:8]=[C:7](/[C:2]([C:4]([H:19])([H:20])[H:21])([H:14])[H:15])[H:13])([H:11])[H:12]>>[C:1]([C:3]([H:16])([H:17])[H:18])([C:7]([C:2]([C:4]([H:19])([H:20])[H:21])([H:14])[H:15])(/[N:8]=[N:5]/[N:6]([H:9])[H:10])[H:13])([H:11])[H:12],68.31216000002485
MR_236320_0,[C:1]([C:4]1([C:2]([H:15])([H:16])[H:17])[C:3]2([N:5]([H:10])[H:11])[C:6]1([H:14])[O:8]2)([O:7][H:9])([H:12])[H:13]>>[C:1](/[C:4]([C:2]([H:15])([H:16])[H:17])=[C:6](/[C:3]([N:5]([H:10])[H:11])=[O:8])[H:14])([O:7][H:9])([H:12])[H:13],18.530075000014108
MR_236334_1,[C:1](/[C:3](=[C:4](\[C:2]([H:11])([H:12])[H:13])[H:10])[H:9])([N:5]=[O:6])([H:7])[H:8]>>[C:1](=[C:3]([C:4]([C:2]([H:11])([H:12])[H:13])([N:5]=[O:6])[H:10])[H:9])([H:7])[H:8],25.438222500014973
MR_236335_0,[C:1](/[C:3](=[C:4](/[C:2]([H:11])([H:12])[H:13])[H:10])[H:9])([N:5]=[O:6])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@:3]([N:5][O:6])([H:9])[C@@:4]1([C:2]([H:11])([H:12])[H:13])[H:10],70.09488750001822
MR_236335_1,[C:1](/[C:3](=[C:4](/[C:2]([H:11])([H:12])[H:13])[H:10])[H:9])([N:5][O:6])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@:3]([N:5]=[O:6])([H:9])[C@@:4]1([C:2]([H:11])([H:12])[H:13])[H:10],65.38738249999
MR_236396_1,[C:1]([C:3]([C:4]([C:6]([C:5]([C:2]([H:13])([H:14])[H:15])=[O:9])([H:16])[H:17])=[O:7])=[O:8])([H:10])([H:11])[H:12]>>[C:1]([C:3]([C:4](=[C:6]([H:16])[H:17])[O:7][C:5]([C:2]([H:13])([H:14])[H:15])=[O:9])=[O:8])([H:10])([H:11])[H:12],48.833932499979085
MR_236398_2,[C:1]([C:3]([C:5]([C:4]([C:2]([H:14])([H:15])[H:16])=[O:6])([O:7][H:9])[H:10])=[O:8])([H:11])([H:12])[H:13]>>[C:1]([C:3]([O:6]/[C:4]([C:2]([H:14])([H:15])[H:16])=[C:5](\[O:7][H:9])[H:10])=[O:8])([H:11])([H:12])[H:13],59.890482499993
MR_236449_2,[C@@:1]1([N:6]([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[H:15])([H:8])[C@:2]([C:5]([H:16])([H:17])[H:18])([H:9])[O:7]1>>[C:1]1([N:6]([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[H:15])([H:8])[C:2]([C:5]([H:16])([H:17])[H:18])([H:9])[O:7]1,53.35569749997688
MR_23656_1,[C:1]([C:2]([N:3]([H:8])[H:9])[C:5](/[C:7](=[C:6](/[N:4]([H:10])[H:11])[H:13])[H:14])[H:12])([H:15])([H:16])[H:17]>>[C:1]([C@:2]1([N:3]([H:8])[H:9])[C:5]([H:12])=[C:7]([H:14])[C@:6]1([N:4]([H:10])[H:11])[H:13])([H:15])([H:16])[H:17],49.47711999999598
MR_236578_1,[C:1](=[O:4])([N:5]([C:2]([C:3]([H:11])([H:12])[H:13])([H:9])[H:10])[O:6][H:7])[H:8]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([H:9])[H:10])([O:4][H:7])([N:5]=[O:6])[H:8],57.557437499997945
MR_236706_0,[C@:1]([C:2]([H:14])([H:15])[H:16])(/[C:4](=[C:6](\[C:3]([H:17])([H:18])[H:19])[H:13])[O:7][H:9])(/[C:5](=[N:8]\[H:11])[H:12])[H:10]>>[C:1](\[C:2]([H:14])([H:15])[H:16])(=[C:4](\[C@:6]([C:3]([H:17])([H:18])[H:19])(/[C:5](=[N:8]\[H:11])[H:12])[H:13])[O:7][H:9])[H:10],70.78827500005104
MR_236706_1,[C:1]([C:2]([H:14])([H:15])[H:16])(/[C:4](=[C:6](/[C:3]([H:17])([H:18])[H:19])[H:13])[O:7][H:9])(/[C:5](=[N:8]\[H:11])[H:12])[H:10]>>[C:1](\[C:2]([H:14])([H:15])[H:16])(=[C:4](\[C:6]([C:3]([H:17])([H:18])[H:19])(/[C:5](=[N:8]\[H:11])[H:12])[H:13])[O:7][H:9])[H:10],64.97699749999171
MR_236747_1,[C:1](/[C:4](=[N:5]\[C:2]([N:3]([H:7])[H:8])=[N:6]\[H:9])[H:10])([H:11])([H:12])[H:13]>>[C:1]([C@:4]([N:3]([H:7])[H:8])([N:5][C:2][N:6][H:9])[H:10])([H:11])([H:12])[H:13],55.369344999993615
MR_236748_1,[C:1](/[C:4](=[C:7](/[C:2]([H:17])([H:18])[H:19])[H:13])[N:8]=[C:3]([N:5]([H:9])[H:10])[N:6]([H:11])[H:12])([H:14])([H:15])[H:16]>>[C:1]([C:4]1=[N:8][C:3]([N:5]([H:9])[H:10])([N:6]([H:11])[H:12])[C:7]1([C:2]([H:17])([H:18])[H:19])[H:13])([H:14])([H:15])[H:16],50.79047749999731
MR_23690_1,[C:1]([C:4]12[N:3]([H:8])[N:7]1[C:5]([C:2]([H:13])([H:14])[H:15])=[C:6]2[H:9])([H:10])([H:11])[H:12]>>[C:1]([c:4]1[n:3]([H:8])[n:7][c:5]([C:2]([H:13])([H:14])[H:15])[c:6]1[H:9])([H:10])([H:11])[H:12],20.863747500007577
MR_236935_0,[C:1]([N:3]([N:5]([H:8])[H:9])/[N:7]=[C:4](\[C:2]([H:15])([H:16])[H:17])[N:6]([H:10])[H:11])([H:12])([H:13])[H:14]>>[C:1](/[N:3]=[N:7]/[C:4]([C:2]([H:15])([H:16])[H:17])([N:5]([H:8])[H:9])[N:6]([H:10])[H:11])([H:12])([H:13])[H:14],51.24478750002737
MR_237008_2,[C:1]([N:3](/[C:4]([C:2]([H:15])([H:16])[H:17])=[C:6](/[O:7][H:8])[H:11])[N:5]([H:9])[H:10])([H:12])([H:13])[H:14]>>[C:1](/[N:3]=[C:4](/[C:2]([H:15])([H:16])[H:17])[C:6]([N:5]([H:9])[H:10])([O:7][H:8])[H:11])([H:12])([H:13])[H:14],53.63870000001143
MR_237145_1,[C:1](\[C:2]([C:5]([N:7]([H:9])[H:13])([H:8])[H:14])=[C:6]([H:15])[H:16])(=[N:3]/[H:10])[N:4]([H:11])[H:12]>>[C:1]([C:2](/[C:5](=[N:7]/[H:13])[H:14])=[C:6]([H:15])[H:16])([N:3]([H:9])[H:10])([N:4]([H:11])[H:12])[H:8],68.60394749996587
MR_237163_1,[C:1]([C:3]([H:18])([H:19])[H:20])([N:5]([C:2]([H:15])([H:16])[H:17])[H:10])(/[C:7](=[C:8]([C:6](/[C:4]([H:21])([H:22])[H:23])=[N:9]\[H:12])\[H:14])[H:13])[H:11]>>[C:1](\[C:3]([H:18])([H:19])[H:20])(=[C:7](/[C:8]([N:5]([C:2]([H:15])([H:16])[H:17])[H:10])(/[C:6]([C:4]([H:21])([H:22])[H:23])=[N:9]\[H:12])[H:14])[H:13])[H:11],68.72756500001046
MR_237224_0,[C:1]([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])([C:4]([O:7][H:10])=[O:8])[O:5][O:6][H:9]>>[C:1]([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])([C:4]([O:5][O:6][H:9])=[O:8])[O:7][H:10],69.8526724999877
MR_237226_0,[C:1]([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])([C:4]([O:7][H:10])=[O:8])[O:5][O:6][H:9]>>[C:1]1([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])[C:4]([O:5][O:6][H:9])([O:7][H:10])[O:8]1,63.23693999999762
MR_237226_1,[C:1]([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])([C:4]([O:7][H:10])=[O:8])[O:5][O:6][H:9]>>[C:1]1([C:2]([H:12])([H:13])[H:14])([C:3]([H:11])([H:15])[H:16])[C@:4]([O:5][O:6][H:9])([O:7][H:10])[O:8]1,66.6561874999968
MR_237235_1,[C:1]([C:2]([H:14])([H:15])[H:16])([C:5]([N:4](/[C:6]([C:3]([H:17])([H:18])[H:19])=[N:8]\[H:13])[H:11])=[O:9])([O:7][H:10])[H:12]>>[C:1]1([C:2]([H:14])([H:15])[H:16])([H:12])[C:5](=[O:9])[N:4]([H:11])[C:6]([C:3]([H:17])([H:18])[H:19])([N:8]([H:10])[H:13])[O:7]1,48.76929999999959
MR_237314_0,[C:1]1([N:7]([C:3]([H:13])([H:15])[H:16])[C:4]([H:14])([H:17])[H:18])([H:10])[N:6]([C:2]([C:5]([H:19])([H:20])[H:21])([H:11])[H:12])[N:8]1[H:9]>>[C:1](\[N:6]([C:2]([C:5]([H:19])([H:20])[H:21])([H:11])[H:12])[N:7]([C:3]([H:13])([H:15])[H:16])[C:4]([H:14])([H:17])[H:18])(=[N:8]\[H:9])[H:10],55.070027500000265
MR_237490_0,[C:1]([C:3]([C:2]([H:8])([H:11])[H:12])=[N:5][N:6]=[C:4]([H:13])[H:14])([H:7])([H:9])[H:10]>>[C:1]([C:3]1([C:2]([H:8])([H:11])[H:12])[C:4]([H:13])([H:14])[N:6]=[N:5]1)([H:7])([H:9])[H:10],51.763102499967175
